"row","col","size","circularity","flags","present"
1,1,361,0.8765,"",1
1,2,366,0.9033,"",1
1,3,287,0.9812,"",1
1,4,323,0.8947,"",1
1,5,257,0.8887,"",1
1,6,298,0.9837,"",1
1,7,237,0.8841,"",1
1,8,295,0.9136,"",1
1,9,239,0.8359,"",1
1,10,300,0.9643,"",1
1,11,231,0.8376,"",1
1,12,282,0.8511,"",1
1,13,0,NA,"",0
1,14,332,0.8529,"",1
1,15,228,0.8267,"",1
1,16,0,NA,"",0
1,17,0,NA,"",0
1,18,0,NA,"",0
1,19,0,NA,"",0
1,20,0,NA,"",0
1,21,0,NA,"",0
1,22,272,0.9405,"",1
1,23,0,NA,"",0
1,24,0,NA,"",0
2,1,368,0.9681,"",1
2,2,310,0.9188,"",1
2,3,253,0.9915,"",1
2,4,258,0.9355,"",1
2,5,230,0.9896,"",1
2,6,240,0.9722,"",1
2,7,235,0.9322,"",1
2,8,243,0.8811,"",1
2,9,224,0.9153,"",1
2,10,258,0.9739,"",1
2,11,209,0.8993,"",1
2,12,233,0.8448,"",1
2,13,115,0.9516,"",1
2,14,283,0.8765,"",1
2,15,150,1.0208,"",1
2,16,148,0.8025,"S",1
2,17,189,1.0044,"",1
2,18,199,0.8751,"",1
2,19,0,NA,"",0
2,20,0,NA,"",0
2,21,0,NA,"",0
2,22,0,NA,"",0
2,23,0,NA,"",0
2,24,0,NA,"",0
3,1,343,0.8666,"",1
3,2,306,0.9654,"",1
3,3,226,0.9939,"",1
3,4,254,0.9869,"",1
3,5,173,0.9999,"",1
3,6,229,0.9163,"",1
3,7,190,0.9405,"",1
3,8,232,0.9598,"",1
3,9,149,0.8523,"",1
3,10,260,0.814,"",1
3,11,121,1.032,"",1
3,12,203,0.9544,"",1
3,13,151,0.839,"S",1
3,14,216,0.98,"",1
3,15,0,NA,"",0
3,16,233,0.9936,"",1
3,17,0,NA,"",0
3,18,0,NA,"",0
3,19,0,NA,"",0
3,20,0,NA,"",0
3,21,0,NA,"",0
3,22,0,NA,"",0
3,23,0,NA,"",0
3,24,0,NA,"",0
4,1,347,0.9514,"",1
4,2,291,0.9791,"",1
4,3,251,0.9285,"",1
