"row","col","size","circularity","flags","present"
1,1,328,0.8715,"",1
1,2,363,0.9714,"",1
1,3,285,0.8447,"",1
1,4,325,0.9778,"",1
1,5,257,0.802,"",1
1,6,288,0.9768,"",1
1,7,209,0.8913,"",1
1,8,299,0.8705,"",1
1,9,233,0.7271,"",1
1,10,178,0.8259,"",1
1,11,66,0.8784,"",1
1,12,215,0.9251,"",1
1,13,0,NA,"",0
1,14,160,0.8712,"",1
1,15,0,NA,"",0
1,16,0,NA,"",0
1,17,0,NA,"",0
1,18,0,NA,"",0
1,19,0,NA,"",0
1,20,0,NA,"",0
1,21,0,NA,"",0
1,22,0,NA,"",0
1,23,0,NA,"",0
1,24,0,NA,"",0
2,1,353,0.961,"",1
2,2,312,0.8705,"",1
2,3,259,1.0063,"",1
2,4,274,0.9854,"",1
2,5,258,0.9024,"",1
2,6,255,0.9065,"",1
2,7,226,0.5946,"C",1
2,8,236,0.917,"",1
2,9,206,0.8172,"",1
2,10,171,0.964,"",1
2,11,197,0.8856,"",1
2,12,181,0.7396,"",1
2,13,121,1.032,"",1
2,14,0,NA,"",0
2,15,0,NA,"",0
2,16,186,0.9651,"",1
2,17,0,NA,"",0
2,18,0,NA,"",0
2,19,0,NA,"",0
2,20,0,NA,"",0
2,21,0,NA,"",0
2,22,0,NA,"",0
2,23,0,NA,"",0
2,24,0,NA,"",0
3,1,330,0.8145,"",1
3,2,295,0.9379,"",1
3,3,248,0.9636,"",1
3,4,281,0.9276,"",1
3,5,207,0.9825,"",1
3,6,238,0.9441,"",1
3,7,195,0.7968,"",1
3,8,215,0.8709,"",1
3,9,190,0.8621,"",1
3,10,233,0.9323,"",1
3,11,131,0.6574,"",1
3,12,129,0.7272,"",1
3,13,152,0.8878,"",1
3,14,0,NA,"",0
3,15,0,NA,"",0
3,16,0,NA,"",0
3,17,71,1.1462,"",1
3,18,76,1.0512,"",1
3,19,0,NA,"",0
3,20,68,0.9944,"S",1
3,21,0,NA,"",0
3,22,0,NA,"",0
3,23,0,NA,"",0
3,24,0,NA,"",0
4,1,353,0.9446,"",1
4,2,337,0.8514,"",1
4,3,268,0.9267,"",1
4,4,288,0.9959,"",1
4,5,233,0.8448,"",1
4,6,238,0.8559,"",1
4,7,211,1.0014,"",1
4,8,217,0.9756,"",1
4,9,217,0.9719,"",1
4,10,223,0.9033,"",1
4,11,198,0.9801,"",1
4,12,179,0.8496,"",1
4,13,149,0.8195,"",1
4,14,111,0.6897,"",1
4,15,149,0.93,"",1
4,16,82,1.0348,"",1
4,17,70,1.1107,"",1
4,18,0,NA,"",0
4,19,78,1.1407,"",1
4,20,0,NA,"",0
4,21,0,NA,"",0
4,22,0,NA,"",0
4,23,0,NA,"",0
4,24,0,NA,"",0
5,1,283,1.006,"",1
5,2,253,0.9174,"",1
5,3,193,0.8304,"",1
5,4,196,0.9094,"",1
5,5,147,0.7306,"",1
5,6,197,0.7911,"",1
5,7,169,0.7598,"",1
5,8,220,0.7607,"",1
5,9,159,0.7546,"",1
5,10,141,0.9093,"S",1
5,11,0,NA,"",0
5,12,119,1.0466,"",1
5,13,134,0.912,"",1
5,14,0,NA,"",0
5,15,0,NA,"",0
5,16,0,NA,"",0
5,17,0,NA,"",0
5,18,0,NA,"",0
5,19,0,NA,"",0
5,20,0,NA,"",0
5,21,0,NA,"",0
5,22,0,NA,"",0
5,23,0,NA,"",0
5,24,0,NA,"",0
6,1,296,0.9588,"",1
6,2,260,0.9243,"",1
6,3,197,1.0221,"",1
6,4,205,1.0388,"",1
6,5,188,0.8723,"",1
6,6,202,0.9587,"",1
6,7,171,0.8193,"",1
6,8,203,0.9419,"",1
6,9,180,0.8543,"",1
6,10,190,0.793,"",1
6,11,141,0.9863,"",1
6,12,174,0.8531,"",1
6,13,0,NA,"",0
6,14,0,NA,"",0
6,15,0,NA,"",0
6,16,0,NA,"",0
6,17,181,1.0204,"",1
6,18,0,NA,"",0
6,19,0,NA,"",0
6,20,0,NA,"",0
6,21,0,NA,"",0
6,22,0,NA,"",0
6,23,0,NA,"",0
6,24,0,NA,"",0
7,1,361,0.891,"",1
7,2,339,0.9797,"",1
7,3,269,0.9951,"",1
7,4,284,0.982,"",1
7,5,237,0.9401,"",1
7,6,266,1.0126,"",1
7,7,246,0.8438,"",1
7,8,283,0.9786,"",1
7,9,159,0.9095,"",1
7,10,317,0.8692,"",1
7,11,229,0.9357,"",1
7,12,299,0.9024,"",1
7,13,266,0.9198,"",1
7,14,258,0.9172,"",1
7,15,0,NA,"",0
7,16,237,0.998,"",1
7,17,0,NA,"",0
7,18,0,NA,"",0
7,19,0,NA,"",0
7,20,0,NA,"",0
7,21,0,NA,"",0
7,22,0,NA,"",0
7,23,0,NA,"",0
7,24,0,NA,"",0
8,1,381,0.956,"",1
8,2,328,0.9899,"",1
8,3,268,0.9914,"",1
8,4,277,0.9962,"",1
8,5,257,0.9701,"",1
8,6,277,0.9847,"",1
8,7,256,0.9206,"",1
8,8,270,0.9157,"",1
8,9,260,0.9698,"",1
8,10,298,0.84,"",1
8,11,241,0.9021,"",1
8,12,294,0.8559,"",1
8,13,115,1.0246,"S",1
8,14,0,NA,"",0
8,15,268,0.9527,"",1
8,16,0,NA,"",0
8,17,0,NA,"",0
8,18,208,1.0198,"",1
8,19,0,NA,"",0
8,20,0,NA,"",0
8,21,0,NA,"",0
8,22,0,NA,"",0
8,23,0,NA,"",0
8,24,0,NA,"",0
9,1,309,0.9748,"",1
9,2,304,0.9175,"",1
9,3,245,0.8884,"",1
9,4,256,0.9282,"",1
9,5,210,0.9441,"",1
9,6,235,1.0112,"",1
9,7,179,0.9988,"",1
9,8,253,0.955,"",1
9,9,171,0.8384,"",1
9,10,250,0.8575,"",1
9,11,93,0.855,"",1
9,12,281,0.8037,"",1
9,13,161,1.0159,"",1
9,14,4,1.078,"",0
9,15,0,NA,"",0
9,16,340,0.8945,"",1
9,17,0,NA,"",0
9,18,367,0.9336,"",1
9,19,0,NA,"",0
9,20,0,NA,"",0
9,21,0,NA,"",0
9,22,0,NA,"",0
9,23,0,NA,"",0
9,24,0,NA,"",0
10,1,350,0.9765,"",1
10,2,312,0.8859,"",1
10,3,254,0.8385,"",1
10,4,277,0.9144,"",1
10,5,230,0.9398,"",1
10,6,252,0.9791,"",1
10,7,236,0.9092,"",1
10,8,259,0.9391,"",1
10,9,249,0.822,"",1
10,10,289,0.8566,"",1
10,11,265,0.953,"",1
10,12,328,0.9151,"",1
10,13,246,0.8994,"",1
10,14,0,NA,"",0
10,15,0,NA,"",0
10,16,0,NA,"",0
10,17,0,NA,"",0
10,18,0,NA,"",0
10,19,0,NA,"",0
10,20,0,NA,"",0
10,21,0,NA,"",0
10,22,0,NA,"",0
10,23,0,NA,"",0
10,24,0,NA,"",0
11,1,332,0.984,"",1
11,2,305,0.9622,"",1
11,3,230,0.9316,"",1
11,4,229,0.9558,"",1
11,5,166,0.9595,"",1
11,6,242,0.8775,"",1
11,7,126,0.9708,"",1
11,8,231,0.9727,"",1
11,9,104,0.9562,"",1
11,10,210,0.8765,"",1
11,11,73,0.9564,"",1
11,12,149,0.9258,"S",1
11,13,2,25.1327,"",0
11,14,111,0.9467,"",1
11,15,0,NA,"",0
11,16,342,0.964,"",1
11,17,233,0.9936,"",1
11,18,0,NA,"",0
11,19,0,NA,"",0
11,20,0,NA,"",0
11,21,0,NA,"",0
11,22,0,NA,"",0
11,23,0,NA,"",0
11,24,0,NA,"",0
12,1,361,0.9828,"",1
12,2,304,0.9591,"",1
12,3,243,0.925,"",1
12,4,258,0.9821,"",1
12,5,211,0.9279,"",1
12,6,244,0.8437,"",1
12,7,213,0.8347,"",1
12,8,229,0.8974,"",1
12,9,252,0.8886,"",1
12,10,287,0.8889,"",1
12,11,181,0.6601,"",1
12,12,154,0.9977,"",1
12,13,0,NA,"",0
12,14,0,NA,"",0
12,15,0,NA,"",0
12,16,260,0.9168,"",1
12,17,0,NA,"",0
12,18,0,NA,"",0
12,19,0,NA,"",0
12,20,0,NA,"",0
12,21,0,NA,"",0
12,22,0,NA,"",0
12,23,0,NA,"",0
12,24,0,NA,"",0
13,1,389,0.9601,"",1
13,2,313,0.9951,"",1
13,3,241,0.9364,"",1
13,4,259,0.9581,"",1
13,5,191,0.9492,"",1
13,6,246,0.9208,"",1
13,7,225,0.7934,"",1
13,8,266,0.9303,"",1
13,9,0,NA,"",0
13,10,296,0.9167,"",1
13,11,191,0.9364,"",1
13,12,285,1.0049,"",1
13,13,0,NA,"",0
13,14,0,NA,"",0
13,15,0,NA,"",0
13,16,315,0.9756,"",1
13,17,0,NA,"",0
13,18,0,NA,"",0
13,19,0,NA,"",0
13,20,0,NA,"",0
13,21,0,NA,"",0
13,22,0,NA,"",0
13,23,0,NA,"",0
13,24,0,NA,"",0
14,1,383,0.9676,"",1
14,2,328,0.9899,"",1
14,3,275,1.0054,"",1
14,4,294,0.9275,"",1
14,5,247,0.9883,"",1
14,6,245,0.9063,"",1
14,7,229,0.8717,"",1
14,8,278,0.9354,"",1
14,9,257,0.802,"",1
14,10,307,0.8938,"",1
14,11,0,NA,"",0
14,12,209,0.9396,"",1
14,13,0,NA,"",0
14,14,0,NA,"",0
14,15,0,NA,"",0
14,16,0,NA,"",0
14,17,0,NA,"",0
14,18,0,NA,"",0
14,19,0,NA,"",0
14,20,0,NA,"",0
14,21,0,NA,"",0
14,22,0,NA,"",0
14,23,0,NA,"",0
14,24,1,Inf,"",0
15,1,380,0.96,"",1
15,2,353,0.8772,"",1
15,3,257,0.9136,"",1
15,4,314,0.9477,"",1
15,5,265,0.9803,"",1
15,6,295,1.0005,"",1
15,7,266,0.9379,"",1
